class_name,class_dates,class_times,class_professor,year,semester,prof_rating,bruin_walk_url
Electrical and Computer Engineering (EC ENGR) 3 - Introduction to Electrical Engineering Lec 1,R,8am-9:50am,"Briggs, D.M.",2024,fall,4.0,https://bruinwalk.com/professors/dennis-m-briggs/ec-engr-3/
Electrical and Computer Engineering (EC ENGR) 10H - Circuit Theory I (Honors) Lec 1,MW,10am-11:50am,"Darabi, H.",2024,fall,N/A,https://bruinwalk.com/professors/hooman-darabi
Electrical and Computer Engineering (EC ENGR) 11L - Circuits Laboratory I Lec 1,M,12pm-12:50pm,"Darabi, H.",2024,fall,3.7,https://bruinwalk.com/professors/hooman-darabi/ec-engr-11l/
Electrical and Computer Engineering (EC ENGR) M16 - Logic Design of Digital Systems Lec 1,MW,12pm-1:50pm,"Potkonjak, M.",2024,fall,N/A,https://bruinwalk.com/professors/miodrag-potkonjak/ec-engr-m16/
Electrical and Computer Engineering (EC ENGR) 100 - Electrical and Electronic Circuits Lec 1,TR,12pm-1:50pm,"Gupta, P.",2024,fall,N/A,https://bruinwalk.com/professors/nikita-gupta
Electrical and Computer Engineering (EC ENGR) 101A - Engineering Electromagnetics Lec 1,MW,6pm-7:50pm,"Emaminejad, S.",2024,fall,4.2,https://bruinwalk.com/professors/sam-emaminejad/ec-engr-101a/
Electrical and Computer Engineering (EC ENGR) 102 - Systems and Signals Lec 1,TR,2pm-3:50pm,"Kao, J.C.",2024,fall,N/A,https://bruinwalk.com/professors/mary-kao
Electrical and Computer Engineering (EC ENGR) 113 - Digital Signal Processing Lec 1,MW,2pm-3:50pm,"Cabric, D.",2024,fall,5.0,https://bruinwalk.com/professors/danijela-cabric/ec-engr-113/
Electrical and Computer Engineering (EC ENGR) 113DA - Digital Signal Processing Design Lec 1,T,2pm-3:50pm,"Briggs, D.M.",2024,fall,3.7,https://bruinwalk.com/professors/dennis-m-briggs/ec-engr-113da/
Electrical and Computer Engineering (EC ENGR) 114 - Speech and Image Processing Systems Design Lec 1,MW,4pm-5:50pm,"Lorenzelli, F.",2024,fall,4.1,https://bruinwalk.com/professors/flavio-lorenzelli/ec-engr-114/
Electrical and Computer Engineering (EC ENGR) 115A - Analog Electronic Circuits I Lec 1,MW,10am-11:50am,"Chang, M.F.",2024,fall,N/A,https://bruinwalk.com/professors/jennifer-m-chang
Electrical and Computer Engineering (EC ENGR) M116C - Computer Systems Architecture Lec 1,TR,12pm-1:50pm,"Sehatbakhsh, N.",2024,fall,4.9,https://bruinwalk.com/professors/nader-sehatbakhsh/ec-engr-m116c/
Electrical and Computer Engineering (EC ENGR) M117 - Computer System Security Lec 1,TR,4pm-5:50pm,"Tian, Y.",2024,fall,N/A,https://bruinwalk.com/professors/tian-deng
Electrical and Computer Engineering (EC ENGR) M119 - Fundamentals of Embedded Networked Systems Lec 1,MW,2pm-3:50pm,"Chen, X.",2024,fall,N/A,https://bruinwalk.com/professors/x-xiao
Electrical and Computer Engineering (EC ENGR) 121B - Principles of Semiconductor Device Design Lec 1,TR,10am-11:50am,"Ahmadi, E.",2024,fall,N/A,https://bruinwalk.com/professors/elaheh-ahmadi
Electrical and Computer Engineering (EC ENGR) 131A - Probability and Statistics Lec 1,MW,2pm-3:50pm,"Roychowdhury, V.P.",2024,fall,N/A,https://bruinwalk.com/professors/v.p.-foreman
Electrical and Computer Engineering (EC ENGR) 133A - Applied Numerical Computing Lec 1,MW,4pm-5:50pm,"Vandenberghe, L.",2024,fall,4.0,https://bruinwalk.com/professors/lieven-vandenberghe/ec-engr-133a/
Electrical and Computer Engineering (EC ENGR) 141 - Principles of Feedback Control Lec 1,MW,8am-9:50am,"Tabuada, P.",2024,fall,3.6,https://bruinwalk.com/professors/paulo-tabuada/ec-engr-141/
Electrical and Computer Engineering (EC ENGR) M148 - Introduction to Data Science Lec 1,TR,4pm-5:50pm,"Sun, Y.",2024,fall,N/A,https://bruinwalk.com/professors/sun-ah-jun
Engineering (ENGR) 1IT - Introduction to Engineering Design: Internet of Things Lec 1,M,9am-9:50am,"Darabi, H.",2024,fall,N/A,https://bruinwalk.com/professors/hooman-darabi
Engineering (ENGR) 2 - Technology and Society Lec 1,T,6pm-7:50pm,"Zipperstein, S.E.",2024,fall,N/A,https://bruinwalk.com/professors/steven-e-zipperstein
Engineering (ENGR) 87 - Introduction to Engineering Disciplines Lec 1,TR,2pm-3:50pm,"Hormozi, S.J.",2024,fall,3.8,https://bruinwalk.com/professors/scheherezade-j-hormozi/engr-87/
Engineering (ENGR) 110 - Introduction to Technology Management and Economics for Engineers Lec 1,MW,12pm-1:50pm,"Bulu-Taciroglu, M.",2024,fall,3.0,https://bruinwalk.com/professors/meliha-bulu-taciroglu/engr-110/
Engineering (ENGR) 111 - Introduction to Finance and Marketing for Engineers Lec 1,TR,10am-11:50am,"Bulu-Taciroglu, M.",2024,fall,2.8,https://bruinwalk.com/professors/meliha-bulu-taciroglu/engr-111/
Engineering (ENGR) 183EW - Engineering and Society Lec 1,MW,8am-9:50am,"Weltman, G.",2024,fall,3.0,https://bruinwalk.com/professors/gershon-weltman/engr-183ew/
English (ENGL) 4W - Critical Reading and Writing Lec 1,MW,10am-11:50am,"Meagher, M.R.",2024,fall,N/A,https://bruinwalk.com/professors/m.r.-phillips
English (ENGL) 4W - Critical Reading and Writing Lec 2,MW,10am-11:50am,"Cardon, K.N.",2024,fall,N/A,https://bruinwalk.com/professors/kristen-cardon/engl-4w/
English (ENGL) 4W - Critical Reading and Writing Lec 3,TR,10am-11:50am,"Birke, R.M.",2024,fall,N/A,https://bruinwalk.com/professors/m.r.-phillips
English (ENGL) 4W - Critical Reading and Writing Lec 4,TR,10am-11:50am,"Chapman, B.",2024,fall,N/A,https://bruinwalk.com/professors/alan-chapman
English (ENGL) 4W - Critical Reading and Writing Lec 5,MW,12pm-1:50pm,"Martinez, L.",2024,fall,N/A,https://bruinwalk.com/professors/sarah-martinez
English (ENGL) 4W - Critical Reading and Writing Lec 6,MW,12pm-1:50pm,"Van Niel, J.P.",2024,fall,N/A,https://bruinwalk.com/professors/j.p.-maloy
English (ENGL) 4W - Critical Reading and Writing Lec 7,TR,12pm-1:50pm,"Forest, S.C.",2024,fall,N/A,N/A
English (ENGL) 4W - Critical Reading and Writing Lec 8,TR,2pm-3:50pm,"Wu, S.",2024,fall,N/A,https://bruinwalk.com/professors/-wu
English (ENGL) 4W - Critical Reading and Writing Lec 9,MW,4pm-5:50pm,"Kuruhara, R.",2024,fall,N/A,https://bruinwalk.com/professors/r-r-duke
English (ENGL) 4W - Critical Reading and Writing Lec 10,MW,2pm-3:50pm,"Sharrah, R.K.",2024,fall,5.0,https://bruinwalk.com/professors/rhonda-sharrah/engl-4w/
English (ENGL) 4W - Critical Reading and Writing Lec 12,TR,4pm-5:50pm,"Martinez, S.M.",2024,fall,N/A,https://bruinwalk.com/professors/m-martinez-fernande
English (ENGL) 10A - Literatures in English to 1700 Lec 1,TR,12:30pm-1:45pm,"Fisher, M.N.",2024,fall,N/A,https://bruinwalk.com/professors/kim-fisher
"English (ENGL) 10B - Literatures in English, 1700 to 1850 Lec 1",MW,12:30pm-1:45pm,"Cohen, M.C.",2024,fall,N/A,https://bruinwalk.com/professors/arthur-m-cohen
English (ENGL) 20W - Introduction to Creative Writing Lec 2,TR,2pm-3:50pm,"Kiebach, Z.A.",2024,fall,N/A,https://bruinwalk.com/professors/a-z-tumbaga
English (ENGL) 80 - Major American Authors Lec 1,TR,2pm-3:15pm,"Dimuro, J.A.",2024,fall,N/A,https://bruinwalk.com/professors/joseph-a-dimuro/engl-80/
English (ENGL) 85 - American Novel Lec 1,TR,12:30pm-1:45pm,"Mott, C.M.",2024,fall,4.5,https://bruinwalk.com/professors/christopher-m-mott/engl-85/
English (ENGL) M101D - Studies in Queer Literatures and Cultures: Queer American Short Story Lec 1,MW,10am-11:50am,"Looby, C.J.",2024,fall,5.0,https://bruinwalk.com/professors/christopher-looby/engl-m101d/
"English (ENGL) M103 - Studies in Disability Literatures: Beauty and Deformity: Aesthetics and Literature of Disability, from Shakespeare to Present Lec 1",TR,2pm-3:50pm,"Deutsch, H.E.",2024,fall,N/A,https://bruinwalk.com/professors/helen-e-deutsch
English (ENGL) M104A - Early African American Literature Lec 1,TR,11am-12:15pm,"Yarborough, R.A.",2024,fall,4.6,https://bruinwalk.com/professors/richard-yarborough/engl-m104a/
English (ENGL) M104E - Topics in African American Literature and Culture Lec 1,TR,10am-11:50am,"Mullen, H.R.",2024,fall,N/A,https://bruinwalk.com/professors/harryette-r-mullen/engl-m104e/
"English (ENGL) M105C - Chicana/Chicano Literature since el Movimiento, 1970s to Present Lec 1",MW,12:30pm-1:45pm,"Perez-Torres, R.",2024,fall,N/A,https://bruinwalk.com/professors/r.-torres
English (ENGL) M107A - Studies in Women's Writing: Women of Color Writing Self Lec 1,TR,12pm-1:50pm,"Lee, S.K.",2024,fall,N/A,https://bruinwalk.com/professors/steve-s-lee
English (ENGL) 110A - Writing in English Major: Analytical Lec 1,MW,2pm-3:50pm,"Stephan, M.",2024,fall,N/A,https://bruinwalk.com/professors/christopher-stephan
English (ENGL) 110V - Variable Topics in Professional Writing: First-Person Writing for Aspiring Professional Writers Lec 1,TR,2pm-3:50pm,"Allmendinger, B.",2024,fall,N/A,https://bruinwalk.com/professors/blake-allmendinger
English (ENGL) 115D - Detective Fiction Lec 1,TR,4pm-5:50pm,"Allmendinger, B.",2024,fall,3.8,https://bruinwalk.com/professors/blake-allmendinger/engl-115d/
English (ENGL) 118A - Interdisciplinary Studies in Literature: Castaways and Containers: Modernity at Sea Lec 1,TR,12pm-1:50pm,"Turner, C.",2024,fall,N/A,https://bruinwalk.com/professors/guinevere-turner
English (ENGL) 119 - Literary Cities: Literary Dublin: In the Heart of the Hibernian Metropolis Lec 2,MW,2pm-3:50pm,"Jaurretche, C.M.",2024,fall,N/A,https://bruinwalk.com/professors/colleen-jaurretche
English (ENGL) 119 - Literary Cities: Literary London: Tales of Two Cities Lec 1,TR,11am-12:15pm,"Makdisi, S.",2024,fall,5.0,https://bruinwalk.com/professors/saree-makdisi/engl-119/
English (ENGL) 120 - History of Aesthetics and Critical Theory Lec 1,MW,10am-11:50am,"Huehls, M.A.",2024,fall,4.7,https://bruinwalk.com/professors/mitchum-huehls/engl-120/
"English (ENGL) 127 - Performance, Media, and Cultural Theory: Critical Approaches to Race and Ethnicity in Performance Lec 1",TR,2pm-3:50pm,"McMillan, U.G.",2024,fall,N/A,https://bruinwalk.com/professors/uri-mcmillan/engl-127/
English (ENGL) 135 - Literature of Americas: Poetry of the Americas Lec 1,MW,2pm-3:50pm,"Foote, R.E.",2024,fall,N/A,https://bruinwalk.com/professors/bonnie-foote
Environment (ENVIRON) M1A - Food: Lens for Environment and Sustainability Lec 1,TR,9:30am-10:45am,"Jay, J.A.",2024,fall,N/A,https://bruinwalk.com/professors/j.a.-danan
Environment (ENVIRON) 140 - Foundations of Environmental Policy and Regulation Lec 1,TR,3:30pm-4:45pm,TA,2024,fall,N/A,N/A
Environment (ENVIRON) 155 - Energy and Society in Time of Climate Change: Moving toward Just Transition Lec 1,TR,9:30am-10:45am,"Pincetl, S.S.",2024,fall,N/A,N/A
Environment (ENVIRON) 166 - Leadership in Water Management Lec 1,W,5pm-7:50pm,"Gold, M.A.",2024,fall,N/A,https://bruinwalk.com/professors/bernard-gold
Environment (ENVIRON) 175 - Programming with Big Environmental Datasets Lec 1,TR,2pm-3:15pm,"Barreca, A.I.",2024,fall,4.6,https://bruinwalk.com/professors/alan-i-barreca/environ-175/
Environment (ENVIRON) 180A - Practicum in Environmental Science Lec 1,F,10am-12:50pm,"Garrison, N.J.",2024,fall,N/A,https://bruinwalk.com/professors/nanibaa-garrison
Environment (ENVIRON) 185A - Sustainability Talks Lec 1,W,4pm-5:50pm,"Maida, C.A.",2024,fall,4.0,https://bruinwalk.com/professors/carl-a-maida/environ-185a/
Environment (ENVIRON) 188B - Special Courses in Environment: Grand Challenges Undergraduate Research Scholars Program Lec 1,W,6pm-7:50pm,"Shipe, R.F.",2024,fall,N/A,https://bruinwalk.com/professors/rebecca-shipe/environ-188b/
Environmental Health Sciences (ENV HLT) 101 - Fundamentals of Chemistry in Environmental Health Lec 1,TR,4pm-5:50pm,"Suffet, I.H.",2024,fall,N/A,https://bruinwalk.com/professors/irwin-suffet/env-hlt-101/
Environmental Health Sciences (ENV HLT) C185A - Foundations of Environmental Health Sciences Lec 1,MW,10am-11:50am,"Marlier, M.E.",2024,fall,N/A,https://bruinwalk.com/professors/miriam-marlier/env-hlt-c185a/
Environmental Health Sciences (ENV HLT) C200A - Foundations of Environmental Health Sciences Lec 1,MW,10am-11:50am,"Tsai, C.",2024,fall,N/A,https://bruinwalk.com/professors/j-tsai
Environmental Health Sciences (ENV HLT) 255 - Control of Airborne Contaminants in Industry Lec 1,W,5pm-7:50pm,"Tsai, C.",2024,fall,N/A,https://bruinwalk.com/professors/j-tsai
Environmental Health Sciences (ENV HLT) 256 - Biological and Health Surveillance Monitoring in Occupational/Environmental Health Lec 1,TR,2pm-3:15pm,"Que Hee, S.S.",2024,fall,N/A,https://bruinwalk.com/professors/shane-que-hee/env-hlt-256/
Environmental Health Sciences (ENV HLT) 259B - Workplace Safety Lec 1,F,10am-11:50am,No instructors,2024,fall,N/A,N/A
Environmental Health Sciences (ENV HLT) 414A - Research Methods and Effective Communication in Environmental Health Sciencess Lec 1,M,12pm-1:50pm,"Cushing, L.J.",2024,fall,N/A,https://bruinwalk.com/professors/lara-j-cushing/env-hlt-414a/
"Environmental Health Sciences (ENV HLT) M471 - Improving Worker Health: Social Movements, Policy Debates, and Public Health Lec 1",M,3pm-5:50pm,"Riley, K.",2024,fall,N/A,https://bruinwalk.com/professors/riley-ceperich
Epidemiology (EPIDEM) 120 - Epidemiology in Public Health Lec 1,MW,1pm-2:50pm,"Javanbakht, M.",2024,fall,N/A,https://bruinwalk.com/professors/marjan-javanbakht/epidem-120/
Epidemiology (EPIDEM) 200A - Methods I: Basic Concepts and Study Designs Lec 1,MW,10am-11:50am,The Staff,2024,fall,N/A,N/A
Epidemiology (EPIDEM) M203 - Topics in Theoretical Epidemiology Lec 1,F,9am-11:50am,"Kuo, T.Y.",2024,fall,N/A,https://bruinwalk.com/professors/jennifer-kuo
"Epidemiology (EPIDEM) M204 - Logic, Causation, and Probability Lec 1",MW,10am-11:50am,TA,2024,fall,N/A,N/A
Epidemiology (EPIDEM) 232 - Methods in Research of Marginalized and Hidden Populations Lec 1,W,1pm-2:50pm,"Gorbach, P.M.",2024,fall,N/A,https://bruinwalk.com/professors/pamina-m-gorbach/epidem-232/
Epidemiology (EPIDEM) 241 - Epidemiology of Obesity and Diabetes Lec 1,T,1pm-3:50pm,"Chen, L.",2024,fall,N/A,https://bruinwalk.com/professors/tzu-chin-chen
Epidemiology (EPIDEM) 242 - Cancer Epidemiology Lec 1,M,1pm-3:50pm,TA,2024,fall,N/A,N/A
Epidemiology (EPIDEM) M254 - Nutritional Epidemiology I Lec 1,R,1pm-3:50pm,"Chen, L.",2024,fall,N/A,https://bruinwalk.com/professors/tzu-chin-chen
Epidemiology (EPIDEM) 268 - Introduction to Pharmacoepidemiology Lec 1,R,9am-10:50am,"Bradbury, B.D.",2024,fall,N/A,https://bruinwalk.com/professors/brian-bradbury/epidem-268/
Epidemiology (EPIDEM) M403 - Computer Management and Analysis of Health Data Using SAS Lec 1,MW,3pm-5:50pm,TA,2024,fall,N/A,N/A
Ethnomusicology (ETHNMUS) 20C - Musical Cultures of World: Asia Lec 1,TR,1pm-2:50pm,"Rees, H.M.",2024,fall,N/A,https://bruinwalk.com/professors/helen-rees/ethnmus-20c/
Ethnomusicology (ETHNMUS) M25 - Global Pop Lec 1,MW,9am-10:50am,"Ruskin, J.D.",2024,fall,3.8,https://bruinwalk.com/professors/jesse-ruskin/ethnmus-m25/
Ethnomusicology (ETHNMUS) 46W - India through Music Lec 1,MW,11am-12:50pm,"Morcom, A.F.",2024,fall,N/A,https://bruinwalk.com/professors/anna-morcom/ethnmus-46w/
Ethnomusicology (ETHNMUS) M50A - Jazz in American Culture: Late 19th Century through 1940s Lec 1,TR,9am-10:50am,"Bolin, M.T.",2024,fall,4.0,https://bruinwalk.com/professors/marc-bolin/ethnmus-m50a/
Ethnomusicology (ETHNMUS) 122 - Global Dynamics of K-Pop Lec 1,MW,1pm-2:50pm,The Staff,2024,fall,N/A,N/A
Ethnomusicology (ETHNMUS) M131 - Development of Latin Jazz Lec 1,MW,3pm-4:50pm,The Staff,2024,fall,N/A,N/A
Ethnomusicology (ETHNMUS) M134 - Introduction to Armenian Music Lec 1,TR,1pm-2:50pm,"Bilal, M.",2024,fall,N/A,https://bruinwalk.com/professors/melissa-bilal/ethnmus-m134/
Ethnomusicology (ETHNMUS) 135 - Indo-Persian Musical Cultures: Mapping Musical Connections Lec 1,MW,11am-12:50pm,The Staff,2024,fall,N/A,N/A
Ethnomusicology (ETHNMUS) 158 - Studies in Chinese Instrumental Music Lec 1,TR,11am-12:50pm,"Li, G.",2024,fall,N/A,https://bruinwalk.com/professors/li-li
European Languages and Transcultural Studies (ELTS) 140 - European Crime Novel Lec 1,TR,9:30am-10:45am,"Rushing, R.A.",2024,fall,N/A,https://bruinwalk.com/professors/robert-allen-rushing
Food Studies (FOOD ST) 187 - Special Topics in Food Studies: Food and Performance: Highly Productive Consumption Lec 2,TR,2pm-3:50pm,"Hernandez, F.A.",2024,fall,N/A,https://bruinwalk.com/professors/a-l-hernandez
Food Studies (FOOD ST) 187 - Special Topics in Food Studies: Introduction to Permaculture Lec 1,TR,12:30pm-1:45pm,"Bassett, J.",2024,fall,N/A,https://bruinwalk.com/professors/james-bassett/food-st-187/
Geography (GEOG) 2 - Biodiversity in Changing World Lec 1,TR,8am-9:15am,"Illes, L.I.",2024,fall,4.2,https://bruinwalk.com/professors/lilia-illes/geog-2/
Geography (GEOG) 107 - Forest Ecosystems Lec 1,TR,9:30am-10:45am,"Gillespie, T.W.",2024,fall,N/A,https://bruinwalk.com/professors/thomas-w-gillespie/geog-107/
Geography (GEOG) 109 - Biogeography of Plant and Animal Invasions Lec 1,R,1pm-3:50pm,"Illes, L.I.",2024,fall,N/A,https://bruinwalk.com/professors/lilia-illes/geog-109/
Geography (GEOG) 146 - Environmental Justice and Climate Change Lec 1,TR,2pm-3:15pm,"Herrera, J.C.",2024,fall,N/A,https://bruinwalk.com/professors/william-herrera
Geography (GEOG) 161 - Cities and Social Difference Lec 1,TR,5pm-6:15pm,"Heitz, K.A.",2024,fall,N/A,https://bruinwalk.com/professors/kaily-a-heitz
Geography (GEOG) 171A - North America Lec 1,TR,11am-12:15pm,The Staff,2024,fall,N/A,N/A
Geography (GEOG) 172A - Spanish South America Lec 1,TR,5pm-6:15pm,"Bell, S.A.",2024,fall,2.8,https://bruinwalk.com/professors/stephen-a-bell/geog-172a/
Geography (GEOG) 181A - Intermediate Geographic Information Systems Lec 1,M,9am-11:50am,"Sheng, Y.",2024,fall,N/A,https://bruinwalk.com/professors/y-shen
Geography (GEOG) 182B - Remote Sensing: Digital Image Processing and Analysis Lec 1,TR,2:30pm-3:45pm,"Zhou, B.",2024,fall,N/A,https://bruinwalk.com/professors/zhou-min
Geography (GEOG) 200A - History and Structure of Modern Geography Lec 1,T,1pm-3:50pm,"Kay, K.A.",2024,fall,N/A,https://bruinwalk.com/professors/k.a.-serrano
Geography (GEOG) 201 - Research Design in Geography Lec 1,R,11am-1:50pm,"Cavanaugh, K.C.",2024,fall,N/A,https://bruinwalk.com/professors/kyle-c-cavanaugh
Geography (GEOG) 255 - Physical Basis of Geography Lec 1,W,10am-12:50pm,"Li, Y.",2024,fall,N/A,https://bruinwalk.com/professors/li-li
Global Jazz Studies (GJ STDS) M25 - Global Pop Lec 1,MW,9am-10:50am,"Ruskin, J.D.",2024,fall,N/A,https://bruinwalk.com/professors/jesse-ruskin/gj-stds-m25/
Global Jazz Studies (GJ STDS) M50A - Jazz in American Culture: Late 19th Century through 1940s Lec 1,TR,9am-10:50am,"Bolin, M.T.",2024,fall,N/A,https://bruinwalk.com/professors/marc-bolin/gj-stds-m50a/
Global Jazz Studies (GJ STDS) 122A - Jazz Styles and Analysis: Early Jazz to Swing Era Lec 1,M,11am-1:50pm,"Harrison, C.A.",2024,fall,N/A,https://bruinwalk.com/professors/harrison-katz
Global Jazz Studies (GJ STDS) 129A - Jazz Theory and Improvisation I Lec 1,W,1pm-2:50pm,"Hendelman, T.",2024,fall,N/A,https://bruinwalk.com/professors/tamir-hendelman/gj-stds-129a/
Global Jazz Studies (GJ STDS) M131 - Development of Latin Jazz Lec 1,MW,3pm-4:50pm,No instructors,2024,fall,N/A,N/A
Global Studies (GLBL ST) 1 - Introduction to Globalization Lec 1,MW,3:30pm-4:45pm,"Parasher, T.",2024,fall,4.5,https://bruinwalk.com/professors/tejas-parasher/glbl-st-1/
Global Studies (GLBL ST) 160 - Selected Topics in Global Studies: Ralph Bunche and Postwar Decolonization at United Nations Lec 1,MW,2pm-3:15pm,"Raustiala, K.",2024,fall,N/A,https://bruinwalk.com/professors/kal-raustiala
"Health Policy and Management (HLT POL) M110 - Ethnic, Cultural, and Gender Issues in America's Healthcare Systems Lec 1",MW,11am-12:15pm,"Sangalang, C.C.",2024,fall,N/A,https://bruinwalk.com/professors/cindy-sangalang/hlt-pol-m110/
Health Policy and Management (HLT POL) 142 - How Health Happens Lec 1,TR,10am-11:20am,No instructors,2024,fall,N/A,N/A
Health Policy and Management (HLT POL) 200A - Health Systems Organization and Financing Lec 1,M,1pm-3:50pm,"Bustamante, A.V.",2024,fall,N/A,https://bruinwalk.com/professors/a.v.-balakrishnan
Health Policy and Management (HLT POL) 200A - Health Systems Organization and Financing Lec 3,W,2:30pm-3:50pm,"Shih, Y.T.",2024,fall,N/A,https://bruinwalk.com/professors/kevin-shih
Health Policy and Management (HLT POL) M201 - Topics in Theoretical Epidemiology Lec 1,F,9am-11:50am,"Kuo, T.Y.",2024,fall,N/A,https://bruinwalk.com/professors/jennifer-kuo
Health Policy and Management (HLT POL) 225A - Health Services Research Design Lec 1,TR,10am-11:50am,TA,2024,fall,N/A,N/A
Health Policy and Management (HLT POL) 239A - Special Topics in Health Services: Introduction to Decision Analysis and Cost-Effectiveness Analysis Lec 1,TR,1pm-2:50pm,TA,2024,fall,N/A,N/A
Health Policy and Management (HLT POL) 243 - Population Health Approach to Autism Spectrum Disorder Lec 1,F,9am-11:50am,TA,2024,fall,N/A,N/A
Health Policy and Management (HLT POL) 286 - American Political Institutions and Health Policy Lec 1,MW,10am-11:50am,TA,2024,fall,N/A,N/A
Health Policy and Management (HLT POL) 403 - Healthcare Financial Accounting Lec 1,MW,1pm-2:50pm,TA,2024,fall,N/A,N/A
Health Policy and Management (HLT POL) 439 - Data Software for Public Health Professionals Lec 1,W,3pm-5:50pm,"Pourat, N.",2024,fall,N/A,https://bruinwalk.com/professors/n-pourat
Health Policy and Management (HLT POL) 440A - Healthcare Information Systems and Technology Lec 1,F,8am-11:50am,"Hinshaw, J.B.",2024,fall,N/A,https://bruinwalk.com/professors/jean-hinshaw/hlt-pol-440a/
Health Policy and Management (HLT POL) 445 - Health-Care Marketing Lec 1,MW,10am-11:50am,"Elginer, J.A.",2024,fall,N/A,https://bruinwalk.com/professors/julie-elginer/hlt-pol-445/
Health Policy and Management (HLT POL) 446 - Health-Care Operations Management Lec 1,MW,4pm-5:50pm,"Galper, M.R.",2024,fall,N/A,https://bruinwalk.com/professors/m.r.-phillips
"History (HIST) 1A - Introduction to Western Civilization: Ancient Civilizations, Prehistory to circa AD 843 Lec 1",MWF,10am-10:50am,"Phillips, D.D.",2024,fall,3.8,https://bruinwalk.com/professors/david-d-phillips/hist-1a/
History (HIST) 1B - Introduction to Western Civilization: Circa 843 to circa 1715 Lec 1,TR,11am-12:15pm,"Tutino, S.",2024,fall,3.8,https://bruinwalk.com/professors/stefania-tutino/hist-1b/
History (HIST) 1C - Introduction to Western Civilization: Circa 1715 to Present Lec 1,TR,2pm-3:15pm,"Ford, C.C.",2024,fall,N/A,https://bruinwalk.com/professors/diana-ford
History (HIST) 3A - History of Science: Renaissance to 1800 Lec 1,MWF,2pm-2:50pm,"Alexander, A.",2024,fall,N/A,https://bruinwalk.com/professors/alexander-a.-kapur
History (HIST) 8A - Colonial Latin America Lec 1,TR,11am-12:15pm,"Terraciano, K.B.",2024,fall,4.4,https://bruinwalk.com/professors/kevin-terraciano/hist-8a/
History (HIST) 9A - Introduction to Asian Civilizations: History of India Lec 1,TR,3:30pm-4:45pm,"Subrahmanyam, S.",2024,fall,4.1,https://bruinwalk.com/professors/sanjay-subrahmanyam/hist-9a/
History (HIST) 9D - Introduction to Asian Civilizations: History of Middle East Lec 1,MWF,10am-10:50am,"Gelvin, J.L.",2024,fall,4.2,https://bruinwalk.com/professors/james-l-gelvin/hist-9d/
History (HIST) 11A - History of China: To 1000 Lec 1,MWF,9am-9:50am,"Von Glahn, R.",2024,fall,2.6,https://bruinwalk.com/professors/richard-von-glahn/hist-11a/
History (HIST) 12B - Inequality: History of Neoliberalism Lec 1,TR,12:30pm-1:45pm,"Kelley, R.D.",2024,fall,N/A,https://bruinwalk.com/professors/james-kelley
History (HIST) 13A - History of the U.S. and Its Colonial Origins: Colonial Origins and First Nation Building Acts Lec 1,TR,2pm-3:15pm,"Meranze, M.",2024,fall,3.4,https://bruinwalk.com/professors/m-meranze/hist-13a/
History (HIST) 20 - World History to AD 600 Lec 1,MWF,11am-11:50am,"Koh, C.",2024,fall,N/A,https://bruinwalk.com/professors/andrew-koh
History (HIST) 94 - What Is History? An Introduction to Historical Thinking and Practice Lec 1,T,4pm-5:50pm,"Myers, D.N.",2024,fall,N/A,https://bruinwalk.com/professors/barton-myers
"History (HIST) 111B - Topics in Middle Eastern History: Early Modern: Ottoman-European Encounters in Early Modern Period: Diplomacy, Trade, Piracy, and Travelers Lec 1",TR,3:30pm-4:45pm,"Momdjian, M.",2024,fall,3.6,https://bruinwalk.com/professors/maran-momdjian/hist-111b/
History (HIST) 113A - History of Ancient Greece: Rise of Greek City-State Lec 1,MWF,11am-11:50am,"Phillips, D.D.",2024,fall,3.8,https://bruinwalk.com/professors/david-d-phillips/hist-113a/
History (HIST) 114A - History of Rome to Death of Caesar Lec 1,MWF,8am-8:50am,"Woolf, G.",2024,fall,5.0,https://bruinwalk.com/professors/gregory-woolf/hist-114a/
History (HIST) 116A - Byzantine History Lec 1,TR,8am-9:15am,"Langdon, J.S.",2024,fall,4.2,https://bruinwalk.com/professors/john-s-langdon/hist-116a/
"Honors Collegium (HNRS) M145 - Politics of Crisis: Migration, Identity, and Religion Lec 1",MW,12pm-1:50pm,"Guerra, L.F.",2024,fall,N/A,https://bruinwalk.com/professors/lauren-f-guerra/hnrs-m145/
Human Genetics (HUM GEN) 401 - Fundamental Genetic Counseling Skills Lec 1,TR,1pm-3pm,"Palmer, C.",2024,fall,N/A,https://bruinwalk.com/professors/m-c-palmer/hum-gen-401/
Human Genetics (HUM GEN) 406 - Foundations in Genetic Counseling Literature Lec 1,F,12pm-2pm,"Gorman, N.",2024,fall,N/A,https://bruinwalk.com/professors/yolanda-juanita-gorman
Human Genetics (HUM GEN) 430 - Clinical Applications of Cytogenetics and Molecular Techniques Lec 1,T,10:30am-12pm,"Deignan, J.L.",2024,fall,N/A,https://bruinwalk.com/professors/joshua-deignan/hum-gen-430/
Indo-European Studies (I E STD) M168A - Elementary Hittite Lec 1,TR,11am-12:15pm,"Yates, A.D.",2024,fall,N/A,https://bruinwalk.com/professors/lucy-tucker-yates
